Unnamed: 0.1,Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
153,0,22059,1729496,80,238,2023-12-16 15:00:00,1,2023,2,0,Chelsea,Sheffield United,3.27322,0.44014,0.9605,0.0315,0.008,EPL,15,6,6,1,13,3,21.4091,3.7407
154,0,22073,1729511,229,80,2023-12-24 13:00:00,1,2023,2,1,Wolverhampton Wanderers,Chelsea,1.74626,1.75447,0.3603,0.2626,0.3771,EPL,14,16,6,5,6,19,6.7059,11.5172
155,0,22089,1729526,256,80,2023-12-30 12:30:00,1,2023,2,3,Luton,Chelsea,2.64093,1.57463,0.6595,0.2081,0.1324,EPL,15,12,6,8,5,4,8.88,7.7188
156,0,22097,1729446,80,228,2024-01-13 12:30:00,1,2023,1,0,Chelsea,Fulham,2.0456,0.697847,0.7466,0.1756,0.0778,EPL,17,14,3,4,15,10,10.72,8.3704
157,0,22113,1729459,87,80,2024-01-31 20:15:00,1,2023,4,1,Liverpool,Chelsea,3.6627,0.477972,0.9634,0.0301,0.0065,EPL,28,4,13,3,10,6,19.6,10.0541
158,0,22120,1729466,80,229,2024-02-04 14:00:00,1,2023,2,4,Chelsea,Wolverhampton Wanderers,2.35967,2.48996,0.3563,0.229,0.4147,EPL,15,14,6,7,13,6,17.7368,8.76
159,0,22140,1729486,88,80,2024-02-17 17:30:00,1,2023,1,1,Manchester City,Chelsea,2.77713,1.82903,0.5909,0.1949,0.2142,EPL,32,9,5,6,29,9,17.5294,7.375
160,0,22155,1729350,244,80,2024-03-02 15:00:00,1,2023,2,2,Brentford,Chelsea,2.4732,2.1523,0.4418,0.2411,0.3171,EPL,14,17,5,6,3,9,5.8095,13.4815
161,0,22169,1729392,80,86,2024-03-11 20:00:00,1,2023,3,2,Chelsea,Newcastle United,1.78315,0.568435,0.7549,0.1839,0.0612,EPL,12,11,8,3,4,8,13.5789,12.8261
162,0,22188,1729443,80,92,2024-03-30 15:00:00,1,2023,2,2,Chelsea,Burnley,4.46643,2.10422,0.8334,0.0971,0.0695,EPL,33,18,13,7,24,9,24.8462,9.5385
163,0,22201,1729346,80,89,2024-04-04 19:15:00,1,2023,4,3,Chelsea,Manchester United,3.48048,1.56686,0.7877,0.1251,0.0872,EPL,28,19,10,5,15,7,12.72,12.2941
164,0,22212,1729379,238,80,2024-04-07 16:30:00,1,2023,2,2,Sheffield United,Chelsea,1.74265,0.521789,0.7207,0.2028,0.0765,EPL,11,6,6,3,6,6,7.5714,20.6087
165,0,22175,1729409,83,80,2024-04-23 19:00:00,1,2023,5,0,Arsenal,Chelsea,3.45858,1.60343,0.7702,0.1394,0.0904,EPL,27,7,10,1,18,6,19.7692,13.8571
170,0,22301,1729258,220,81,2023-08-26 16:30:00,1,2023,1,3,Brighton,West Ham,1.3743,2.9527,0.0988,0.1413,0.7599,EPL,26,12,10,7,23,7,28.3,3.8095
171,0,21925,1729272,256,81,2023-09-01 19:00:00,1,2023,1,2,Luton,West Ham,2.02244,1.22528,0.5814,0.2473,0.1713,EPL,16,9,1,3,8,6,6.8696,21.3125
172,0,21937,1729283,81,88,2023-09-16 14:00:00,1,2023,1,3,West Ham,Manchester City,0.895632,4.15046,0.0123,0.0352,0.9525,EPL,6,29,3,15,1,16,11.4,42.25
173,0,21953,1729291,87,81,2023-09-24 13:00:00,1,2023,3,1,Liverpool,West Ham,4.14262,1.53878,0.882,0.0793,0.0387,EPL,22,11,7,4,14,1,18.4,6.0571
174,0,21960,1729303,81,238,2023-09-30 14:00:00,1,2023,2,0,West Ham,Sheffield United,3.19753,0.911997,0.8683,0.0908,0.0409,EPL,20,16,9,2,16,5,21.2667,14.125
175,0,21973,1729207,81,86,2023-10-08 13:00:00,1,2023,2,2,West Ham,Newcastle United,0.931345,1.97865,0.0927,0.2316,0.6757,EPL,5,10,3,3,2,6,6.3043,25.6429
176,0,21995,1729229,244,81,2023-11-04 15:00:00,1,2023,3,2,Brentford,West Ham,1.82944,1.75505,0.363,0.2981,0.3389,EPL,16,12,4,2,9,6,13.3043,12.0
177,0,22013,1729247,81,249,2023-11-12 14:00:00,1,2023,3,2,West Ham,Nottingham Forest,2.06402,1.42128,0.5298,0.2455,0.2247,EPL,16,10,6,5,5,4,18.8824,15.8125
178,0,22016,1729536,92,81,2023-11-25 15:00:00,1,2023,1,2,Burnley,West Ham,1.44228,1.36963,0.3708,0.308,0.3212,EPL,11,11,5,3,2,2,22.8571,10.72
179,0,22041,1729561,82,81,2023-12-07 20:15:00,1,2023,1,2,Tottenham,West Ham,1.61268,1.7409,0.3319,0.2535,0.4146,EPL,23,11,7,5,24,1,18.4706,4.2069
180,0,22049,1729569,228,81,2023-12-10 14:00:00,1,2023,5,0,Fulham,West Ham,2.1884,0.983,0.6859,0.1905,0.1236,EPL,14,9,8,5,10,5,20.2083,18.6
181,0,22064,1729501,81,229,2023-12-17 14:00:00,1,2023,3,0,West Ham,Wolverhampton Wanderers,1.03828,0.556206,0.4864,0.3306,0.183,EPL,13,14,4,3,4,9,8.037,11.56
182,0,22072,1729510,81,89,2023-12-23 12:30:00,1,2023,2,0,West Ham,Manchester United,1.51468,0.730496,0.5925,0.2598,0.1477,EPL,12,11,5,3,4,7,6.12,16.619
183,0,22076,1729513,83,81,2023-12-28 20:15:00,1,2023,0,2,Arsenal,West Ham,2.7884,1.59711,0.6535,0.2038,0.1427,EPL,30,6,8,3,27,1,33.5556,5.2308
184,0,22093,1729530,81,220,2024-01-02 18:30:00,1,2023,0,0,West Ham,Brighton,0.9831,2.1552,0.1215,0.2187,0.6598,EPL,6,22,2,8,4,17,10.1905,37.6923
185,0,22101,1729450,238,81,2024-01-21 14:00:00,1,2023,2,2,Sheffield United,West Ham,2.61362,2.4241,0.4271,0.2342,0.3387,EPL,21,16,6,5,9,5,11.2917,8.5217
186,0,22122,1729468,89,81,2024-02-04 14:00:00,1,2023,3,0,Manchester United,West Ham,0.96721,1.1807,0.2964,0.3006,0.403,EPL,12,22,5,3,9,3,21.7143,8.84
187,0,22133,1729479,81,83,2024-02-11 14:00:00,1,2023,0,6,West Ham,Arsenal,0.191065,3.99893,0.0014,0.0121,0.9865,EPL,5,25,1,12,1,24,6.8095,21.8
188,0,22142,1729313,249,81,2024-02-17 15:00:00,1,2023,2,0,Nottingham Forest,West Ham,2.66942,0.520016,0.8769,0.0916,0.0315,EPL,19,10,8,3,9,3,8.1852,13.8125
189,0,22153,1729344,81,244,2024-02-26 20:00:00,1,2023,4,2,West Ham,Brentford,2.06873,1.33683,0.5759,0.2315,0.1926,EPL,17,14,6,8,5,11,6.4615,14.3
190,0,22173,1729404,81,92,2024-03-10 14:00:00,1,2023,2,2,West Ham,Burnley,1.87414,0.88131,0.617,0.2337,0.1493,EPL,22,11,4,4,7,10,7.4194,8.5833
191,0,22191,1729318,86,81,2024-03-30 12:30:00,1,2023,4,3,Newcastle United,West Ham,3.80922,0.994584,0.9141,0.0607,0.0252,EPL,24,9,9,4,16,3,13.0526,6.7917
192,0,22199,1729343,81,82,2024-04-02 19:15:00,1,2023,1,1,West Ham,Tottenham,1.47017,1.39423,0.3691,0.3037,0.3272,EPL,11,13,4,4,4,22,5.6429,14.25
193,0,22214,1729385,229,81,2024-04-06 14:00:00,1,2023,1,2,Wolverhampton Wanderers,West Ham,1.78341,1.14133,0.5558,0.2917,0.1525,EPL,14,11,7,4,12,3,11.4545,8.76
194,0,22224,1729416,81,228,2024-04-14 13:00:00,1,2023,0,2,West Ham,Fulham,1.45307,3.61413,0.0551,0.1047,0.8402,EPL,15,18,4,10,3,10,13.3182,13.9412
198,0,22282,1729197,244,82,2023-08-13 13:00:00,1,2023,2,2,Brentford,Tottenham,1.90756,1.45316,0.4985,0.2608,0.2407,EPL,11,18,6,6,11,7,5.871,14.1
199,0,22290,1729251,82,89,2023-08-19 16:30:00,1,2023,2,0,Tottenham,Manchester United,2.53904,2.44604,0.4211,0.2102,0.3687,EPL,17,22,6,6,12,12,12.52,9.85
200,0,21929,1729268,92,82,2023-09-02 14:00:00,1,2023,2,5,Burnley,Tottenham,1.66604,2.39785,0.2232,0.2163,0.5605,EPL,16,20,4,10,7,16,12.3182,8.3684
201,0,21936,1729282,82,238,2023-09-16 14:00:00,1,2023,2,1,Tottenham,Sheffield United,2.15909,0.790655,0.7114,0.187,0.1016,EPL,28,7,10,5,21,4,14.5714,4.75
202,0,21952,1729285,83,82,2023-09-24 13:00:00,1,2023,2,2,Arsenal,Tottenham,2.3429,2.21166,0.417,0.2392,0.3438,EPL,13,13,6,5,4,9,6.6786,9.0968
203,0,21962,1729302,82,87,2023-09-30 16:30:00,1,2023,2,1,Tottenham,Liverpool,2.18823,1.12299,0.6518,0.2076,0.1406,EPL,24,12,8,4,18,7,16.0,7.5172
204,0,21971,1729205,256,82,2023-10-07 11:30:00,1,2023,0,1,Luton,Tottenham,0.848118,2.37947,0.0838,0.1565,0.7597,EPL,12,15,2,4,6,15,4.7143,12.0
205,0,21984,1729218,82,228,2023-10-23 19:00:00,1,2023,2,0,Tottenham,Fulham,1.63523,0.745838,0.6093,0.2524,0.1383,EPL,15,10,5,3,13,5,13.6786,12.3478
206,0,22014,1729248,229,82,2023-11-11 12:30:00,1,2023,2,1,Wolverhampton Wanderers,Tottenham,1.90884,0.432315,0.7738,0.1722,0.054,EPL,17,6,4,2,6,5,8.8276,10.2973
207,0,22031,1729551,88,82,2023-12-03 16:30:00,1,2023,3,3,Manchester City,Tottenham,2.90729,0.433077,0.9091,0.0719,0.019,EPL,18,8,4,4,12,3,21.6923,14.1304
208,0,22053,1729490,82,86,2023-12-10 16:30:00,1,2023,4,1,Tottenham,Newcastle United,4.40118,1.61368,0.8961,0.0703,0.0336,EPL,23,9,12,3,12,9,8.5,7.3
209,0,22063,1729500,249,82,2023-12-15 20:00:00,1,2023,0,2,Nottingham Forest,Tottenham,1.70569,1.60738,0.3911,0.2583,0.3506,EPL,15,12,1,6,8,10,7.0,10.8571
210,0,22078,1729515,220,82,2023-12-28 19:30:00,1,2023,4,2,Brighton,Tottenham,3.84702,2.06955,0.767,0.1299,0.1031,EPL,15,19,9,3,5,28,12.4091,8.0303
211,0,22099,1729448,89,82,2024-01-14 16:30:00,1,2023,2,2,Manchester United,Tottenham,0.923233,1.31224,0.2351,0.3057,0.4592,EPL,9,16,2,6,6,3,6.5,19.3684
212,0,22109,1729455,82,244,2024-01-31 19:30:00,1,2023,3,2,Tottenham,Brentford,3.36194,1.59637,0.7778,0.1393,0.0829,EPL,19,10,5,5,15,13,9.4545,5.4286
213,0,22132,1729478,82,220,2024-02-10 15:00:00,1,2023,2,1,Tottenham,Brighton,2.10928,1.49285,0.5182,0.2553,0.2265,EPL,16,6,6,3,13,10,12.7273,13.6364
214,0,22144,1729319,82,229,2024-02-17 15:00:00,1,2023,1,2,Tottenham,Wolverhampton Wanderers,1.59768,1.77591,0.3182,0.2596,0.4222,EPL,15,12,4,7,19,5,15.3684,4.9643
215,0,22180,1729423,228,82,2024-03-16 17:30:00,1,2023,3,0,Fulham,Tottenham,2.47234,2.14564,0.4497,0.2511,0.2992,EPL,16,14,7,5,12,14,10.15,10.7931
216,0,22194,1729327,82,256,2024-03-30 15:00:00,1,2023,2,1,Tottenham,Luton,2.46523,0.402402,0.8853,0.093,0.0217,EPL,17,7,4,3,22,3,14.4348,4.1935
217,0,22213,1729382,82,249,2024-04-07 19:00:00,1,2023,3,1,Tottenham,Nottingham Forest,1.61978,2.00122,0.2404,0.2793,0.4803,EPL,17,13,7,6,17,3,18.0588,8.44
218,0,22222,1729410,86,82,2024-04-13 11:30:00,1,2023,4,0,Newcastle United,Tottenham,3.1483,0.737596,0.8841,0.0843,0.0316,EPL,18,11,5,2,8,6,3.2174,9.1923
224,0,22276,1729190,83,249,2023-08-12 11:30:00,1,2023,2,1,Arsenal,Nottingham Forest,0.84262,0.966305,0.2797,0.3363,0.384,EPL,15,6,7,2,9,4,44.1,4.0
225,0,22297,1729256,83,228,2023-08-26 14:00:00,1,2023,2,2,Arsenal,Fulham,3.23088,0.849817,0.8911,0.0845,0.0244,EPL,19,8,11,3,22,2,35.5556,8.0
226,0,21934,1729265,83,89,2023-09-03 15:30:00,1,2023,3,1,Arsenal,Manchester United,1.90973,0.966109,0.629,0.2273,0.1437,EPL,17,10,5,2,11,4,26.1,19.4375
227,0,21965,1729305,83,88,2023-10-08 15:30:00,1,2023,1,0,Arsenal,Manchester City,0.386558,0.858071,0.1372,0.3669,0.4959,EPL,12,4,2,1,9,7,15.3684,12.5714
228,0,21986,1729220,83,238,2023-10-28 14:00:00,1,2023,5,0,Arsenal,Sheffield United,3.03496,0.0281554,0.9842,0.0156,0.0002,EPL,13,2,8,0,9,1,30.9231,11.9375
229,0,22001,1729235,86,83,2023-11-04 17:30:00,1,2023,1,0,Newcastle United,Arsenal,1.12355,0.535473,0.577,0.3043,0.1187,EPL,9,14,2,1,4,7,8.95,8.125
230,0,22006,1729240,83,92,2023-11-11 15:00:00,1,2023,3,1,Arsenal,Burnley,2.63194,0.327706,0.9544,0.0415,0.0041,EPL,16,8,6,5,14,2,19.6923,9.8421
231,0,22015,1729535,244,83,2023-11-25 17:30:00,1,2023,0,1,Brentford,Arsenal,1.66315,1.82699,0.3338,0.274,0.3922,EPL,9,15,3,4,4,4,7.6667,8.5238
232,0,22026,1729546,83,229,2023-12-02 15:00:00,1,2023,2,1,Arsenal,Wolverhampton Wanderers,3.30368,1.07886,0.8622,0.0986,0.0392,EPL,19,6,6,3,16,1,17.0588,8.625
233,0,22039,1729559,256,83,2023-12-05 20:15:00,1,2023,3,4,Luton,Arsenal,0.526254,2.58815,0.0299,0.1032,0.8669,EPL,6,23,4,9,0,19,6.08,15.5217
234,0,22056,1729493,83,220,2023-12-17 14:00:00,1,2023,2,0,Arsenal,Brighton,2.76976,0.663054,0.8439,0.1165,0.0396,EPL,26,6,9,1,19,3,19.4167,13.76
235,0,22068,1729505,87,83,2023-12-23 17:30:00,1,2023,1,1,Liverpool,Arsenal,0.982901,0.851681,0.377,0.3338,0.2892,EPL,13,13,3,2,7,5,12.8571,7.303
236,0,22087,1729524,228,83,2023-12-31 14:00:00,1,2023,2,1,Fulham,Arsenal,1.52829,1.6591,0.3212,0.286,0.3928,EPL,15,13,4,3,5,5,12.15,21.8824
237,0,22108,1729454,249,83,2024-01-30 19:30:00,1,2023,1,2,Nottingham Forest,Arsenal,0.631618,1.39143,0.1572,0.2831,0.5597,EPL,9,19,3,3,2,25,8.5556,39.7143
238,0,22116,1729462,83,87,2024-02-04 16:30:00,1,2023,3,1,Arsenal,Liverpool,2.8526,0.542052,0.8894,0.0841,0.0265,EPL,15,10,7,1,5,2,9.619,9.7
239,0,22136,1729482,92,83,2024-02-17 15:00:00,1,2023,0,5,Burnley,Arsenal,0.335143,2.20575,0.0215,0.1051,0.8734,EPL,8,16,0,7,2,15,9.2105,22.2353
240,0,22146,1729325,83,86,2024-02-24 20:00:00,1,2023,4,1,Arsenal,Newcastle United,2.59336,0.217373,0.933,0.0583,0.0087,EPL,18,3,8,2,17,4,26.7,9.0968
241,0,22163,1729374,238,83,2024-03-04 20:00:00,1,2023,0,6,Sheffield United,Arsenal,0.201374,2.47294,0.0132,0.089,0.8978,EPL,4,22,0,10,2,22,12.2222,37.4167
242,0,22166,1729383,83,244,2024-03-09 17:30:00,1,2023,2,1,Arsenal,Brentford,1.59369,0.733239,0.5916,0.262,0.1464,EPL,17,9,6,4,20,3,14.6,8.3
243,0,22190,1729315,88,83,2024-03-31 16:30:00,1,2023,0,0,Manchester City,Arsenal,1.22009,0.511402,0.5957,0.2805,0.1238,EPL,12,6,1,2,6,7,11.7586,6.087
244,0,22196,1729333,83,256,2024-04-03 18:30:00,1,2023,2,0,Arsenal,Luton,1.14384,0.292082,0.6149,0.301,0.0841,EPL,13,5,4,1,14,3,23.5294,10.7083
245,0,22206,1729361,220,83,2024-04-06 16:30:00,1,2023,0,3,Brighton,Arsenal,0.428514,4.16518,0.004,0.0185,0.9775,EPL,10,20,2,7,6,18,15.6667,9.087
246,0,22234,1729311,229,83,2024-04-20 18:30:00,1,2023,0,2,Wolverhampton Wanderers,Arsenal,0.164516,1.66179,0.0263,0.1824,0.7913,EPL,5,24,3,9,2,20,13.6522,15.6111
248,0,22291,1729252,88,86,2023-08-19 19:00:00,1,2023,1,0,Manchester City,Newcastle United,1.22528,0.257154,0.6449,0.2857,0.0694,EPL,14,7,4,1,9,5,15.5185,13.619
249,0,22304,1729263,86,87,2023-08-27 15:30:00,1,2023,1,2,Newcastle United,Liverpool,1.62037,0.856121,0.5588,0.2581,0.1831,EPL,23,9,8,4,5,5,16.087,10.8095
250,0,21931,1729267,220,86,2023-09-02 16:30:00,1,2023,3,1,Brighton,Newcastle United,1.32258,0.90476,0.4762,0.3005,0.2233,EPL,15,9,6,2,9,7,12.0,10.1111
251,0,21943,1729280,86,244,2023-09-16 16:30:00,1,2023,1,0,Newcastle United,Brentford,1.50126,0.633678,0.647,0.2452,0.1078,EPL,9,11,2,2,8,4,7.963,7.6522
252,0,21954,1729294,238,86,2023-09-24 15:30:00,1,2023,0,8,Sheffield United,Newcastle United,0.579392,5.1082,0.0032,0.0084,0.9884,EPL,9,22,1,15,5,11,8.7333,14.92
253,0,21958,1729300,86,92,2023-09-30 14:00:00,1,2023,2,0,Newcastle United,Burnley,3.08516,0.801849,0.8934,0.0819,0.0247,EPL,20,8,8,2,7,5,18.2222,10.6667
254,0,21994,1729228,229,86,2023-10-28 16:30:00,1,2023,2,2,Wolverhampton Wanderers,Newcastle United,0.863393,2.31987,0.0639,0.1559,0.7802,EPL,11,13,6,5,8,3,7.2333,11.8214
255,0,22032,1729552,86,89,2023-12-02 20:00:00,1,2023,1,0,Newcastle United,Manchester United,2.90191,0.422674,0.9224,0.0633,0.0143,EPL,22,8,4,1,17,2,15.6667,8.5
256,0,22062,1729499,86,228,2023-12-16 15:00:00,1,2023,3,0,Newcastle United,Fulham,4.27933,0.471042,0.99,0.0089,0.0011,EPL,27,6,10,4,23,4,30.0909,8.1111
257,0,22069,1729506,256,86,2023-12-23 15:00:00,1,2023,1,0,Luton,Newcastle United,1.81844,1.41488,0.4862,0.2508,0.263,EPL,16,15,5,2,2,16,5.3182,11.1071
258,0,22083,1729520,86,249,2023-12-26 12:30:00,1,2023,1,3,Newcastle United,Nottingham Forest,2.79106,3.1074,0.3064,0.2328,0.4608,EPL,19,15,7,6,18,4,12.75,6.9333
259,0,22088,1729525,87,86,2024-01-01 19:00:00,1,2023,4,2,Liverpool,Newcastle United,6.67151,0.910974,0.9981,0.0015,0.0004,EPL,34,5,15,3,16,4,14.9474,4.825
260,0,22100,1729449,86,88,2024-01-13 17:30:00,1,2023,2,3,Newcastle United,Manchester City,1.23638,2.55452,0.1202,0.1796,0.7002,EPL,12,27,5,11,6,25,9.2353,17.1875
261,0,22123,1729469,86,256,2024-02-03 15:00:00,1,2023,4,4,Newcastle United,Luton,2.37353,2.67463,0.3138,0.2276,0.4586,EPL,19,11,6,8,9,8,7.0714,6.8571
262,0,22131,1729477,249,86,2024-02-10 17:30:00,1,2023,2,3,Nottingham Forest,Newcastle United,0.968075,0.511375,0.4805,0.3509,0.1686,EPL,13,7,3,5,7,7,9.5294,26.4375
263,0,22161,1729368,86,229,2024-03-02 15:00:00,1,2023,3,0,Newcastle United,Wolverhampton Wanderers,3.33495,0.507769,0.9528,0.0375,0.0097,EPL,14,12,7,3,8,5,14.7222,10.6774
264,0,22209,1729370,228,86,2024-04-06 14:00:00,1,2023,0,1,Fulham,Newcastle United,0.834564,1.18012,0.2389,0.3084,0.4527,EPL,14,12,4,5,11,7,13.3478,5.76
270,0,21935,1729284,229,87,2023-09-16 11:30:00,1,2023,1,3,Wolverhampton Wanderers,Liverpool,0.538833,2.82701,0.0189,0.0705,0.9106,EPL,11,16,2,6,9,16,10.0,18.3636
271,0,21966,1729306,220,87,2023-10-08 13:00:00,1,2023,2,2,Brighton,Liverpool,2.23187,2.51029,0.316,0.236,0.448,EPL,14,14,3,4,4,15,7.6944,15.4286
272,0,21991,1729225,87,249,2023-10-29 14:00:00,1,2023,3,0,Liverpool,Nottingham Forest,2.70428,0.642014,0.8733,0.0954,0.0313,EPL,21,9,8,1,11,3,31.2857,7.9474
273,0,21999,1729233,256,87,2023-11-05 16:30:00,1,2023,1,1,Luton,Liverpool,1.3411,3.03925,0.0721,0.1522,0.7757,EPL,8,24,5,6,1,14,3.7692,21.7059
274,0,22011,1729245,87,244,2023-11-12 14:00:00,1,2023,3,0,Liverpool,Brentford,1.56004,1.44954,0.3975,0.264,0.3385,EPL,17,16,10,3,11,8,10.5909,6.5926
275,0,22020,1729540,88,87,2023-11-25 12:30:00,1,2023,1,1,Manchester City,Liverpool,1.79622,0.766278,0.6472,0.2244,0.1284,EPL,16,8,5,3,11,6,23.0,11.7143
276,0,22030,1729550,87,228,2023-12-03 14:00:00,1,2023,4,3,Liverpool,Fulham,2.72831,1.51005,0.6648,0.1927,0.1425,EPL,26,9,12,5,17,5,14.2917,8.3478
277,0,22040,1729560,238,87,2023-12-06 19:30:00,1,2023,0,2,Sheffield United,Liverpool,0.834172,1.80116,0.1397,0.234,0.6263,EPL,5,15,1,8,2,14,3.1667,25.9286
278,0,22060,1729497,87,89,2023-12-17 16:30:00,1,2023,0,0,Liverpool,Manchester United,1.97111,0.632715,0.7148,0.1924,0.0928,EPL,34,6,8,1,12,7,23.3846,5.1786
279,0,22079,1729516,92,87,2023-12-26 17:30:00,1,2023,0,2,Burnley,Liverpool,0.972389,1.68451,0.1994,0.2625,0.5381,EPL,9,19,0,10,3,18,9.2,15.6
280,0,22128,1729474,87,92,2024-02-10 15:00:00,1,2023,3,1,Liverpool,Burnley,3.14734,1.11123,0.8055,0.1243,0.0702,EPL,25,9,10,4,15,6,17.1667,4.6296
281,0,22135,1729481,244,87,2024-02-17 12:30:00,1,2023,1,4,Brentford,Liverpool,1.69518,3.08952,0.13,0.1713,0.6987,EPL,15,15,6,8,10,11,7.3636,13.6
282,0,22151,1729340,87,256,2024-02-21 15:00:00,1,2023,4,1,Liverpool,Luton,3.70302,0.956512,0.8961,0.0729,0.031,EPL,29,12,13,3,16,4,12.3,4.8
283,0,22162,1729371,249,87,2024-03-02 15:00:00,1,2023,0,1,Nottingham Forest,Liverpool,0.971466,1.32259,0.267,0.2868,0.4462,EPL,8,22,2,2,7,12,4.76,22.0625
284,0,22171,1729398,87,88,2024-03-10 15:45:00,1,2023,1,1,Liverpool,Manchester City,2.25492,1.37289,0.5862,0.2435,0.1703,EPL,19,10,6,6,9,5,14.8261,8.9063
285,0,22189,1729312,87,220,2024-03-31 14:00:00,1,2023,2,1,Liverpool,Brighton,3.21149,0.43922,0.9248,0.06,0.0152,EPL,30,9,8,3,24,6,18.625,8.9412
286,0,22203,1729352,87,238,2024-04-04 18:30:00,1,2023,3,1,Liverpool,Sheffield United,2.51772,0.720948,0.7969,0.151,0.0521,EPL,29,5,9,3,18,2,26.4,2.5652
287,0,22211,1729376,89,87,2024-04-07 14:30:00,1,2023,2,2,Manchester United,Liverpool,0.814509,4.43457,0.007,0.0309,0.9621,EPL,9,28,5,7,6,21,7.84,14.2
288,0,22229,1729430,228,87,2024-04-21 15:30:00,1,2023,1,3,Fulham,Liverpool,0.83885,1.02445,0.2932,0.3265,0.3803,EPL,12,14,5,7,8,9,12.2381,52.0
290,0,22275,1729191,92,88,2023-08-11 19:00:00,1,2023,0,3,Burnley,Manchester City,0.311032,2.40074,0.0177,0.0854,0.8969,EPL,6,17,1,8,4,9,15.8,33.0714
291,0,22303,1729264,238,88,2023-08-27 13:00:00,1,2023,1,2,Sheffield United,Manchester City,0.762232,3.84804,0.0099,0.0443,0.9458,EPL,6,30,2,9,3,22,6.5714,36.9091
292,0,21927,1729273,88,228,2023-09-02 14:00:00,1,2023,5,1,Manchester City,Fulham,2.00152,1.46427,0.523,0.3082,0.1688,EPL,7,6,5,4,8,4,24.5,7.9643
293,0,21946,1729293,88,249,2023-09-23 14:00:00,1,2023,2,0,Manchester City,Nottingham Forest,1.33984,0.729109,0.5453,0.2792,0.1755,EPL,7,10,4,3,7,7,14.1579,21.0
294,0,21961,1729304,229,88,2023-09-30 14:00:00,1,2023,2,1,Wolverhampton Wanderers,Manchester City,0.673985,0.98075,0.2467,0.3543,0.399,EPL,3,23,1,8,1,13,5.3214,16.0769
295,0,21980,1729214,88,220,2023-10-21 14:00:00,1,2023,2,1,Manchester City,Brighton,0.962509,0.963733,0.3367,0.3286,0.3347,EPL,10,5,6,3,7,4,14.6522,14.5833
296,0,21992,1729226,89,88,2023-10-29 15:30:00,1,2023,0,3,Manchester United,Manchester City,0.714628,4.54595,0.0029,0.0138,0.9833,EPL,7,21,3,10,4,21,19.0833,21.2143
297,0,22050,1729487,256,88,2023-12-10 14:00:00,1,2023,1,2,Luton,Manchester City,0.689037,2.23353,0.054,0.178,0.768,EPL,4,18,2,6,4,9,9.5625,10.6071
298,0,22090,1729527,88,238,2023-12-30 15:00:00,1,2023,2,0,Manchester City,Sheffield United,2.24229,0.263211,0.9141,0.0761,0.0098,EPL,18,4,4,2,12,1,116.75,9.5714
299,0,22114,1729460,88,92,2024-01-31 19:30:00,1,2023,3,1,Manchester City,Burnley,1.84756,1.49114,0.45,0.2838,0.2662,EPL,14,8,4,3,6,4,22.5909,13.4167
300,0,22117,1729463,244,88,2024-02-05 20:00:00,1,2023,1,3,Brentford,Manchester City,0.865741,2.10785,0.1246,0.1938,0.6816,EPL,9,25,3,15,3,12,10.0625,26.0
301,0,22074,1729507,88,244,2024-02-20 18:30:00,1,2023,1,0,Manchester City,Brentford,2.53766,0.503799,0.845,0.1154,0.0396,EPL,25,6,11,2,19,1,17.5455,12.3571
302,0,22160,1729365,88,89,2024-03-03 15:30:00,1,2023,3,1,Manchester City,Manchester United,2.64173,0.153764,0.9375,0.0569,0.0056,EPL,27,2,8,1,26,1,18.1765,10.0588
303,0,22221,1729407,88,256,2024-04-13 14:00:00,1,2023,5,1,Manchester City,Luton,4.64245,0.809775,0.9687,0.0253,0.006,EPL,37,4,13,2,37,2,34.5,6.6296
304,0,22176,1729412,220,88,2024-04-25 19:00:00,1,2023,0,4,Brighton,Manchester City,0.572021,1.90507,0.0723,0.192,0.7357,EPL,7,14,3,6,3,3,19.625,29.1111
308,0,22284,1729199,89,229,2023-08-14 19:00:00,1,2023,1,0,Manchester United,Wolverhampton Wanderers,1.97087,1.72228,0.4419,0.2505,0.3076,EPL,15,23,3,6,16,12,13.5,7.2813
309,0,22300,1729262,89,249,2023-08-26 14:00:00,1,2023,3,2,Manchester United,Nottingham Forest,3.02803,0.960354,0.861,0.1027,0.0363,EPL,18,9,9,4,13,5,19.8462,8.4211
310,0,21940,1729279,89,220,2023-09-16 14:00:00,1,2023,1,3,Manchester United,Brighton,0.719951,1.93908,0.1055,0.1835,0.711,EPL,14,10,4,8,5,4,13.1364,22.4783
311,0,21950,1729288,92,89,2023-09-23 19:00:00,1,2023,0,1,Burnley,Manchester United,0.935444,0.840273,0.3571,0.3448,0.2981,EPL,12,11,4,4,8,9,20.8421,17.9231
312,0,21972,1729206,89,244,2023-10-07 14:00:00,1,2023,2,1,Manchester United,Brentford,1.29356,1.02509,0.4271,0.2936,0.2793,EPL,21,11,8,3,17,2,8.4348,8.55
313,0,21983,1729217,238,89,2023-10-21 19:00:00,1,2023,1,2,Sheffield United,Manchester United,1.41074,1.46187,0.3358,0.3137,0.3505,EPL,12,14,6,5,7,7,12.2727,14.0952
